# motion pattern log x1.5 snappy (read from RAM via SWD) n=833
t_ms,seg,slip,cmd_vx_body,cmd_vx,odom_vx,odom_vy,ground_vx,ground_vy,a_odom_x_cm,a_imu_x_cm,accel_res_cm,geom_res_x10,rot_res_mrad,accel_gain_x1000,w0_x100,w1_x100,w2_x100,w3_x100,cmd_vy,cmd_w_mrad,gyro_mrad,t0_x100,t1_x100,t2_x100,t3_x100,rx_stall,rx_restart,v0_x100,v1_x100,v2_x100,v3_x100
14598,8,64,1797,152,98,-17,59,5,276,89,227,-6,-85,1000,-334,-190,240,234,42,12,21,-331,-457,261,500,0,1,-247,-51,242,90
14628,8,64,1794,233,134,-36,153,-59,97,257,-208,-12,38,1000,-456,-193,378,331,-45,11,-12,-722,-441,660,554,0,1,-250,-46,246,89
14658,8,64,1792,315,210,-133,191,-123,357,186,120,0,-237,1000,-880,-235,758,266,-133,7,26,-1114,-425,1059,606,0,1,-265,-49,259,90
14688,8,64,1788,396,267,-114,294,-157,8,261,-299,25,572,1000,-757,-285,1103,595,-222,3,-18,-1506,-408,1458,657,0,1,-270,-39,271,85
14718,8,64,1781,476,395,-220,382,-211,293,255,16,-30,59,1000,-1520,-292,1423,770,-311,-10,124,-1900,-393,1855,704,0,1,-294,-39,281,79
14748,8,196,1772,557,490,-316,414,-258,513,58,553,-33,131,1000,-1958,-272,1877,863,-400,-39,98,-2297,-378,2248,745,0,1,-307,-35,296,79
14778,8,64,1760,636,578,-399,521,-325,358,149,324,32,592,1000,-2091,-322,2568,929,-490,-78,136,-2695,-363,2637,780,0,1,-318,-37,301,73
14808,8,64,1745,715,640,-424,606,-396,252,198,72,-6,388,1000,-2409,-329,2660,1116,-581,-131,272,-3097,-348,3023,808,0,1,-329,-36,299,62
14838,8,64,1725,792,695,-449,670,-444,231,91,159,-35,-49,1000,-2793,-452,2651,1155,-673,-205,208,-3501,-331,3403,824,0,1,-343,-31,306,56
14869,8,64,1706,867,750,-501,746,-519,81,113,-184,-26,101,1000,-3004,-462,2949,1208,-766,-267,142,-3902,-303,3785,835,0,1,-350,-28,311,52
14899,8,64,1694,941,837,-563,815,-547,419,240,275,-46,-5,1000,-3468,-532,3183,1304,-861,-284,-8,-4288,-258,4178,851,0,1,-366,-18,330,50
14929,8,64,1684,1014,919,-663,883,-614,163,191,3,-78,-399,1000,-4059,-522,3423,1298,-957,-283,-50,-4669,-204,4575,867,0,1,-384,-13,345,49
14959,8,64,1681,1085,906,-706,938,-691,-11,136,34,-141,118,1000,-4135,-128,3448,1420,-1053,-251,-141,-5041,-139,4979,888,0,1,-385,6,346,60
14989,8,64,1668,1157,1044,-738,991,-727,463,168,264,-44,332,1000,-4246,-498,4206,1652,-1150,-259,124,-5423,-81,5372,895,0,1,-394,7,345,38
15019,8,64,1641,1225,1073,-856,1029,-792,-24,17,-102,-25,-110,1000,-4578,-404,4528,1392,-1249,-335,288,-5816,-27,5747,872,0,1,-406,6,340,30
15049,8,196,1610,1287,1193,-1021,1092,-842,479,1,942,-98,-800,1000,-5544,-283,4855,1395,-1351,-427,313,-6206,42,6113,825,0,1,-441,31,353,13
15079,8,197,1585,1344,1227,-1119,1169,-896,415,291,1001,-158,-1113,1000,-6046,-81,4921,1333,-1457,-492,244,-6581,141,6481,762,0,1,-460,71,365,6
15109,8,64,1562,1395,1132,-1027,1170,-977,-236,131,-358,-46,334,1000,-5037,-13,5092,1344,-1565,-546,135,-6940,264,6843,680,0,1,-422,69,348,15
15139,8,64,1499,1435,1109,-1049,1179,-1119,12,316,-656,-40,-214,1000,-5086,-2,5024,1145,-1679,-634,361,-7287,416,7181,549,0,1,-424,57,325,-4
15169,8,64,1434,1445,1151,-1209,1104,-1158,93,-207,-479,-43,349,1000,-5418,379,5587,1055,-1797,-723,176,-7565,649,7464,328,0,1,-436,143,342,-44
15200,8,196,1372,1381,1075,-1474,1191,-1178,-841,-87,779,-78,365,1000,-5789,1267,5952,419,-1879,-788,172,-7563,975,7489,-17,0,1,-329,153,215,-134
15230,8,132,1343,1346,1031,-1200,1180,-1194,241,-36,689,-4,41,1000,-5178,353,5192,473,-1816,-737,-268,-7334,925,7271,17,0,1,-331,64,229,-25
15260,8,132,1317,1319,1114,-1154,1186,-1179,12,257,465,-55,59,1000,-5478,117,5096,841,-1754,-614,-509,-7110,870,7091,95,0,1,-308,80,232,1
15290,8,0,1296,1299,1188,-1166,1161,-1179,499,-71,-78,-131,201,1000,-5856,171,5127,1195,-1686,-441,-602,-6881,802,6926,212,0,1,-271,90,217,33
15320,8,0,1265,1268,1137,-1170,1152,-1166,-161,-406,-372,-56,1822,1000,-5146,537,5618,1308,-1621,-267,-548,-6632,764,6746,297,0,1,-252,90,205,36
15350,8,128,1226,1231,1107,-1091,1210,-1131,-89,6,-106,-123,730,1000,-5250,394,5001,1325,-1563,-138,-231,-6386,746,6552,340,0,1,-245,125,192,-13
15380,8,132,1183,1188,1033,-1139,1189,-1141,-119,220,480,-106,812,1000,-5062,678,5021,1035,-1505,-72,-154,-6142,728,6332,349,0,1,-232,97,174,7
15410,8,0,1134,1141,1058,-1149,1120,-1137,-23,-64,-168,-132,308,1000,-5312,600,4934,1030,-1450,-25,-80,-5895,722,6102,336,0,1,-204,108,147,-11
15440,8,128,1082,1088,958,-1131,1090,-1157,-390,-94,29,-136,1114,1000,-4819,996,4839,993,-1396,0,-111,-5643,725,5859,302,0,1,-194,97,141,1
15470,8,128,1032,1039,981,-995,1065,-1150,167,-43,30,-107,813,1000,-4618,492,4585,1199,-1340,27,-40,-5396,716,5618,282,0,1,-184,125,134,-31
15501,8,0,972,980,952,-1034,1002,-1135,-199,-215,138,-85,698,1000,-4578,590,4655,988,-1290,21,35,-5140,734,5359,216,0,1,-159,124,107,-37
15531,8,0,919,926,920,-1007,942,-1110,244,-252,28,-110,535,1000,-4542,612,4408,958,-1232,31,3,-4880,728,5098,181,0,1,-149,112,98,-31
15561,8,0,864,871,826,-1015,882,-1045,-2,-295,113,-125,1421,1000,-4127,1095,4370,917,-1172,37,-69,-4612,720,4827,145,0,1,-136,83,85,-10
15591,8,0,807,814,800,-939,845,-996,-279,-197,271,-73,803,1000,-3962,685,4096,723,-1113,63,-96,-4338,719,4560,112,0,1,-121,101,79,-35
15621,8,0,757,764,746,-972,770,-947,64,-124,-148,-116,750,1000,-3979,989,3930,595,-1049,88,-80,-4070,694,4295,102,0,1,-107,77,64,-15
15651,8,0,698,707,736,-909,749,-903,-240,-137,15,-47,722,1000,-3693,683,3921,533,-984,111,-86,-3786,680,4016,77,0,1,-76,103,41,-48
15681,8,0,644,652,646,-889,674,-850,-300,-141,-164,-112,1108,1000,-3466,1091,3580,541,-915,144,-155,-3496,656,3732,67,0,1,-64,83,38,-21
15711,8,0,589,598,649,-873,651,-834,-119,-145,-290,-86,764,1000,-3478,891,3521,437,-843,185,-169,-3201,623,3445,67,0,1,-32,87,13,-24
15741,8,0,493,531,581,-752,598,-787,-198,-39,85,-31,916,1000,-2888,689,3275,423,-752,225,-88,-2833,576,3082,70,0,1,21,82,-39,-28
15771,8,0,395,459,506,-765,490,-717,-304,-405,-424,-128,1088,1000,-2857,1191,2943,454,-655,245,-38,-2447,523,2690,63,0,1,43,64,-63,-16
15801,8,0,310,390,461,-613,464,-677,-69,-199,66,-67,374,1000,-2474,629,2468,332,-557,246,34,-2071,455,2297,62,0,1,52,67,-76,-27
15832,8,64,230,320,445,-598,404,-602,14,-246,-78,-43,534,1000,-2325,600,2485,298,-460,248,-9,-1693,390,1902,58,0,1,65,67,-83,-20
15862,8,64,159,250,348,-555,336,-521,-229,-368,-292,-109,547,1000,-2106,897,2000,265,-362,250,15,-1315,326,1508,53,0,1,80,57,-99,-12
15892,8,64,96,181,293,-443,318,-458,-367,-142,193,-59,550,1000,-1606,671,1760,248,-264,225,128,-945,250,1108,47,0,1,84,57,-107,-17
15922,8,64,45,113,270,-392,256,-391,-136,-146,-21,-30,352,1000,-1437,479,1608,170,-165,185,118,-580,169,704,38,0,1,87,49,-112,-17
15952,8,64,0,45,231,-343,202,-334,-121,-255,-103,-21,219,1000,-1236,414,1398,118,-66,143,169,-215,86,300,31,0,1,86,26,-118,-22
15982,8,64,-36,-21,180,-289,170,-277,-110,-180,-57,-3,234,1000,-972,347,1179,29,32,100,90,146,-2,-102,29,0,1,115,20,-126,-25
16012,8,64,-63,-60,129,-216,121,-202,-141,-134,-97,-2,69,1000,-726,258,857,-9,95,71,117,365,-63,-350,34,0,1,127,-10,-137,-26
16042,8,0,-82,-81,80,-123,78,-131,-193,-151,0,3,180,1000,-386,156,554,39,129,37,71,479,-105,-488,35,0,1,124,-24,-127,-24
16072,8,0,-93,-93,45,-84,40,-69,-133,-132,0,-1,152,1000,-273,114,317,-17,151,31,-85,550,-128,-567,42,0,1,79,-18,-73,-20
16102,8,0,-100,-100,22,-34,15,-17,-98,-111,0,1,11,1000,-145,4,116,-29,161,66,-96,597,-127,-598,51,0,1,80,-14,-70,-17
16132,8,0,-102,-102,-3,11,-7,15,-66,-85,0,-3,-11,1000,17,-18,-53,12,162,83,-20,608,-120,-601,51,0,1,76,-11,-67,-18
16163,8,0,-98,-98,-23,26,-27,29,-15,-58,0,2,60,1000,129,-4,-98,-9,158,86,-20,591,-119,-582,55,0,1,53,-29,-46,4
16193,8,0,-93,-93,-41,40,-35,33,-72,-26,0,-5,-21,1000,149,-13,-235,-55,151,106,-97,570,-111,-550,62,0,1,60,-21,-44,8
16223,8,0,-86,-86,-42,41,-40,34,-11,-12,0,3,-12,1000,181,-26,-212,-66,145,136,-75,546,-105,-511,76,0,1,46,0,-26,-4
16253,8,0,-78,-77,-46,30,-45,39,-5,0,0,5,-46,1000,180,7,-183,-98,137,148,-22,513,-104,-471,87,0,1,62,-16,-43,14
16283,8,0,-70,-70,-46,38,-42,39,-2,10,0,4,-44,1000,207,4,-192,-66,131,148,30,481,-107,-439,96,0,1,49,-12,-32,10
16313,8,0,-62,-62,-42,42,-39,41,12,18,0,7,14,1000,226,-4,-167,-37,124,136,41,442,-112,-406,101,0,1,42,-10,-26,8
16343,8,0,-54,-54,-42,40,-39,40,7,13,0,7,12,1000,233,7,-157,-33,117,122,74,404,-117,-375,105,0,1,46,-9,-29,7
16373,8,0,-48,-48,-31,47,-36,40,12,-5,0,1,-68,1000,201,-22,-161,22,111,87,151,365,-126,-352,103,0,1,59,-19,-54,0
16403,8,0,-40,-40,-37,40,-40,39,8,-16,0,1,30,1000,208,13,-154,0,104,48,74,321,-138,-328,101,0,1,31,-28,-22,14
16433,8,0,-33,-33,-35,36,-35,36,22,16,0,8,-13,1000,191,-14,-140,-36,97,32,46,285,-142,-300,102,0,1,34,-24,-22,11
16463,8,0,-27,-27,-21,34,-27,28,66,22,0,-2,-57,1000,114,-29,-142,7,91,19,37,256,-146,-277,104,0,1,39,-18,-26,4
16494,9,0,-1762,-24,-21,28,-23,27,46,12,0,-2,-22,1000,90,-31,-142,-17,89,22,-51,242,-147,-261,110,0,1,101,-28,-88,7
16524,9,64,-1768,-96,-75,74,-53,57,-222,-121,106,0,39,1000,329,-14,-376,-82,160,54,-116,584,-135,-592,55,0,1,258,-12,-241,-41
16554,9,64,-1770,-183,-122,86,-135,104,-189,-253,-141,-2,-20,1000,483,82,-510,-177,243,68,-25,983,-123,-988,-18,0,1,263,-4,-248,-63
16584,9,64,-1773,-270,-212,149,-208,148,-318,-238,70,9,-77,1000,842,79,-876,-361,326,88,-105,1383,-109,-1383,-91,0,1,275,0,-256,-78
16614,9,64,-1774,-357,-316,197,-294,197,-333,-252,20,15,-65,1000,1267,234,-1183,-526,409,106,35,1783,-96,-1779,-166,0,1,288,2,-275,-94
16644,9,64,-1767,-443,-403,266,-391,249,-366,-298,133,12,-168,1000,1614,266,-1571,-643,492,88,71,2175,-91,-2184,-248,0,1,295,0,-289,-103
16674,9,64,-1763,-530,-496,323,-495,323,-175,-334,-123,35,-307,1000,1982,252,-1910,-880,575,86,37,2569,-85,-2584,-325,0,1,308,0,-301,-101
16704,9,64,-1760,-616,-567,403,-569,391,-136,-246,-97,25,-313,1000,2272,218,-2333,-938,659,97,-108,2967,-77,-2982,-397,0,1,320,8,-309,-101
16734,9,64,-1763,-702,-688,435,-630,406,-447,-110,387,55,-309,1000,2692,323,-2650,-1303,743,146,-240,3374,-59,-3370,-460,0,1,333,15,-309,-89
16765,9,64,-1764,-788,-715,441,-730,435,-190,-258,17,55,-139,1000,2879,475,-2625,-1263,826,190,-1,3782,-42,-3760,-525,0,1,339,17,-325,-95
16795,9,64,-1747,-874,-795,479,-775,476,-202,-139,69,41,-641,1000,3084,546,-2995,-1437,910,148,267,4165,-49,-4170,-608,0,1,332,6,-341,-102
16825,9,64,-1720,-957,-901,601,-859,532,-357,-166,381,73,-181,1000,3798,554,-3332,-1442,997,53,295,4534,-79,-4593,-694,0,1,337,-5,-353,-104
16855,9,64,-1694,-1038,-909,635,-942,599,-1,-255,-16,58,-1048,1000,3643,321,-3677,-1577,1086,-31,323,4903,-121,-5014,-765,0,1,334,-13,-366,-110
16885,9,196,-1673,-1115,-1037,746,-987,676,-478,-209,498,110,-678,1000,4358,274,-4070,-1777,1177,-93,128,5274,-169,-5429,-817,0,1,353,-30,-380,-103
16915,9,64,-1661,-1190,-1065,771,-1064,759,-65,-180,-101,62,-857,1000,4287,308,-4401,-1796,1271,-93,-57,5659,-213,-5827,-844,0,1,367,-29,-393,-96
16945,9,64,-1659,-1265,-1034,848,-1151,827,129,-468,-309,119,-1675,1000,4278,-282,-4566,-1881,1365,-45,-19,6054,-248,-6212,-854,0,1,371,-77,-399,-110
16975,9,196,-1651,-1337,-1206,987,-1116,851,-528,-256,652,68,-988,1000,5045,59,-5285,-1835,1461,-22,-146,6441,-296,-6603,-865,0,1,398,-49,-426,-93
17005,9,192,-1639,-1408,-1274,1015,-1182,895,27,-8,-548,120,-764,1000,5460,93,-5321,-2015,1558,-19,-115,6820,-357,-6998,-872,0,1,401,-50,-428,-89
