50708,2,800,-25,794,-36,-39,1,1,1,1,497,493,497,496,0,0,0,0
50808,2,800,-2,804,-41,32,1,1,1,1,497,495,497,496,0,0,0,0
50908,2,800,24,737,-52,-1,1,1,1,1,498,495,498,497,0,0,0,0
51008,2,800,9,925,-42,-42,1,1,1,1,417,498,496,498,0,0,0,0
51108,2,800,-7,838,-31,37,1,1,1,1,497,498,497,441,0,0,0,0
51208,2,800,-57,889,-34,-7,1,1,1,1,497,498,497,498,0,0,0,0
51308,2,800,2,560,-22,48,1,1,1,1,496,498,494,462,0,0,0,0
51408,2,800,33,768,45,-32,1,1,1,1,497,489,497,491,0,0,0,0
51508,2,800,1,752,-16,-79,1,1,1,1,501,499,497,501,0,0,0,0
51608,2,800,-39,810,-25,26,1,1,1,1,492,497,497,497,0,0,0,0
51708,2,800,-24,755,84,-13,1,1,1,1,497,498,497,497,0,0,0,0
51808,2,800,-34,826,-2,-72,1,1,1,1,490,494,497,497,0,0,0,0
51908,2,800,-7,816,-17,6,1,1,1,1,497,498,497,497,0,0,0,0
52008,2,-800,-9,739,-19,-4,1,1,1,1,493,492,497,496,0,0,0,0
52108,2,-800,-29,-928,-45,19,1,1,1,1,497,494,497,497,0,0,0,0
52208,2,-800,52,-824,-3,-58,1,1,1,1,498,492,497,498,0,0,0,0
52308,2,-800,3,-808,-14,26,1,1,1,1,497,498,497,497,0,0,0,0
52408,2,-800,0,-513,-45,-39,1,1,1,1,497,498,497,494,0,0,0,0
52508,2,-800,47,-783,-39,-24,1,1,1,1,487,497,497,498,0,0,0,0
52608,2,-800,-17,-813,-42,38,1,1,1,1,496,496,497,497,0,0,0,0
52708,2,-800,-18,-803,11,-9,1,1,1,1,496,498,498,494,0,0,0,0
52808,2,-800,-22,-769,-9,-51,1,1,1,1,497,497,473,498,0,0,0,0
52908,2,-800,11,-764,-25,12,1,1,1,1,495,498,497,497,0,0,0,0
53008,2,-800,2,-787,37,-22,1,1,1,1,498,496,491,498,0,0,0,0
53108,2,-800,-7,-733,-24,-32,1,1,1,1,495,493,497,497,0,0,0,0
53208,2,-800,22,-725,1,47,1,1,1,1,435,498,497,497,0,0,0,0
53308,2,-800,3,-764,-34,32,1,1,1,1,496,495,497,497,0,0,0,0
53408,2,-800,-48,-680,12,42,1,1,1,1,497,497,471,497,0,0,0,0
53508,2,-800,2,-793,-19,61,1,1,1,1,497,494,494,497,0,0,0,0
53608,2,-800,-33,-741,-19,39,1,1,1,1,470,494,495,498,0,0,0,0
53708,2,-800,-7,-766,4,-19,1,1,1,1,467,492,497,430,0,0,0,0
53808,2,-800,22,-810,-12,-48,1,1,1,1,497,498,497,497,0,0,0,0
53908,2,-800,-4,-727,0,50,1,1,1,1,493,489,492,489,0,0,0,0
